cust_id,apply_amount,apply_dateDT
13773176782_p,14087.5,85
450727367,20000.0,55
jd_426885617aeab,25000.0,34
jd_49e4c195d75bb,13500.0,248
jd_4dea948384ff2,5000.0,230
jd_52cc36fc64dd7,3750.0,242
jd_5408dfadc5a45,12500.0,119
jd_5793c2ae370ed,11250.0,34
jd_5c089c7eae585,6250.0,38
jd_64b6f36263a87,20000.0,129
jd_72d90ac48e4fe,13750.0,117
qq475994180,20000.0,116
u_608330ebde764,22500.0,65
wdnvoJZuUAVrVr,18750.0,56
wdvaecYeAYtSIO,17500.0,251
尘世何时静,19433.75,72
琦琦2023,13500.0,225
袁国勇235,8602.5,97
1159959854_m,8750.0,248
15806177127_p,41250.0,119
18676067277_p,23750.0,119
2067028686-434360,21250.0,119
244921442-457302,13677.5,83
jd_4678d19bea200,3750.0,39
jd_4cf421a00c4f1,7500.0,38
jd_500af781ebee8,8750.0,101
jd_53fb15a9bfa0b,3750.0,225
jd_56a457efb4eab,27500.0,119
jd_59e9cb1b4d2ba,6125.0,237
jd_632dd3d58b7e8,16026.25,96
jd_72b16dc5af4e1,40000.0,101
jd_72fbd6d92ee5b,5000.0,202
jd_768bb3d44bebf,21250.0,120
jd_7ad6ef90c4df8,6250.0,251
jd_7d876fea9a207,8750.0,241
ltao198868,18750.0,34
mlyywd,50000.0,57
wdlDeMmbtGltfa,13750.0,255
wdzzshVGqdiMIG,2402.5,74
野毛毛,13625.0,39
10079369-514171,17500.0,57
1076872330-305447,102500.0,117
1132194541jingdong,12500.0,32
1144650-61693064,42250.0,210
11706235_m,23673.75,90
1187374063-687151,55000.0,40
119651617_m,55000.0,120
11张浪文,6250.0,301
1218675247-237234,28875.0,168
1240393436x,8750.0,33
127565629-921322,18750.0,209
1299309104-342069,45000.0,28
13015537656_p,10000.0,32
13057582391_p,33750.0,212
13093086068_p,35103.75,83
13110016362_p,37500.0,207
13168933770_p,14183.75,80
13169551535_p,20625.0,68
13250664096_p,11716.25,84
13303121242_p,11250.0,117
1330996462-744385,12500.0,28
13339859100_p,10500.0,41
13381022718_p,48750.0,231
13394110903_p,52500.0,31
13438360729_p,33750.0,30
13511079686_pgf,5000.0,33
13520779936_p,65000.0,35
13522699281_p,27500.0,39
13531399633_p,63750.0,256
13532492773_p,9791.25,83
13549875215_p,30000.0,56
13553654455_p,17500.0,32
13570928209_p,27500.0,207
13580873801_p,25000.0,34
13604075152_p,25000.0,30
136251110-806907,37500.0,33
13642652232_p,6125.0,237
13667269936_p,11375.0,33
13680022536_p,18750.0,37
13682324858_p,13750.0,56
13725893703_p,67500.0,119
13770021229_p,63750.0,35
13777801419_p,4125.0,177
13798713885_p,48750.0,119
13825255753_p,7500.0,36
13883150513_p,12500.0,101
13920602557_p,12500.0,27
13922755268gjh,5250.0,76
13967121183_p,8750.0,95
143130668-424884,10000.0,103
15026905567_p,25000.0,36
15036445608_p,6422.5,84
15111362156_p,23750.0,29
15123479543_p,6250.0,193
15143142628,8750.0,34
1516286082_m,32500.0,36
15190600868_p,2192.5,90
15207601512_p,15000.0,39
15230485060_p,21250.0,38
15267199710_p,50000.0,119
15318887717_p,13750.0,32
15387229483_p,37500.0,120
15753913835_p,66250.0,119
15814992373_p,3750.0,190
158618902-73675817,22500.0,210
15866244666_p,16250.0,119
15938169783_p,5000.0,243
15941638724_p,20000.0,120
169390998-45825954,48750.0,119
17515423-45098323,45000.0,256
17653599-95834217,46250.0,255
177900867-107933,8750.0,237
18190925773_p,32500.0,32
18260068290_p,45000.0,56
18269001128_p,22500.0,119
18269288727_p,18750.0,208
18273175987_p,28750.0,34
18280532856_p,24250.0,236
18281732057_p,6263.75,75
18320352035_p,6875.0,96
18320851259_p,18750.0,65
18366395524_p,13625.0,38
18382413334_p,41250.0,29
18435752438_p,8250.0,41
18553203005_p,10000.0,36
18576004975_p,63750.0,32
18645810010_p,18750.0,37
18662539950_p,12500.0,287
18662757181_p,12500.0,119
18698158240_p,7375.0,242
18705815942_p,30375.0,238
18707773499_p,6500.0,84
18725879498_p,16500.0,249
18804175464_p,37500.0,32
188209815-65087493,105000.0,119
18867804992_p,6250.0,237
18868047819_p,15000.0,65
18894016119_p,10625.0,122
18935386805_p,5000.0,219
18942604208_p,10000.0,118
20055078-325063,48750.0,212
2015流云飞雨,10000.0,32
2100730-88875007,6250.0,117
217834573-631015,5000.0,103
22728074-74677526,27500.0,35
2399336099_m,16250.0,66
2424055197_m,36250.0,210
250149488_m,37500.0,29
257900628-449396,33750.0,37
282973638-450438,45000.0,31
3263142-928101,17500.0,118
34524372-666769,53250.0,314
384250140-946273,12512.5,81
39821724-44559144,24375.0,210
4263399-756998,25750.0,210
454952880-380121,11875.0,82
455535031_m,6250.0,236
472391638_m,16250.0,36
524670757-262832,15027.5,95
6039038-139903,37500.0,179
620007148_556343325,47500.0,28
70785499-825271,11250.0,29
73995974-705140,63750.0,35
7832021-55148518,26250.0,65
912905549-896047,27500.0,118
91428536-31918914,22500.0,28
97514219-617107,12500.0,33
A1282399804,10068.75,83
Ai小米丶,6125.0,237
CY13183318171,33750.0,118
D调人生,6250.0,39
Fangyong52111,11250.0,227
Fengrui117,7500.0,182
GeniusRyo,7500.0,237
HE20008,8250.0,118
JRSD_fZCnC9921,2500.0,243
Qo宁静致远oQ,6250.0,38
Saber2017,13750.0,56
TIMO1227,15000.0,56
WANG153856406,21142.5,84
WANGXIAOTAO016,15000.0,370
Weijianhui猫,8750.0,65
a15153487615,51250.0,119
a1594499159,7500.0,237
a306423314,6250.0,35
a5031153,71250.0,119
a512202077,41250.0,55
binchenghuakai,25000.0,32
c_02010,8750.0,65
changminhao,8750.0,29
charles0423,62500.0,29
chl62008,17500.0,33
chouyan521,8125.0,97
cmgcmgcmg,96250.0,231
comeon19811981,6250.0,28
cowoy,23750.0,32
cqj4646470,6250.0,32
cuihe500,37500.0,56
cxdchu,13750.0,28
diwenshi,45000.0,31
doriar_m,16250.0,41
dzk657996022,57500.0,212
eddie6996,12500.0,237
fangda00,18750.0,120
fhy0204,18750.0,117
gdxz171072_m,12500.0,225
ghost4200,50000.0,207
godlhw_m,15125.0,239
gongyanzhi123456,21250.0,36
gwyc880708,18750.0,33
hanwei139,45000.0,34
hao15939292942,3750.0,56
hao540150,6358.75,83
hasnuang,42500.0,117
he87067,15322.5,96
hidh31983,62500.0,32
hpl1222,42500.0,117
huangshuying258,14375.0,237
huxiaofei99168,50000.0,28
huxxok,12500.0,38
jd4278,25000.0,41
jd_4002171e86a4c,6250.0,32
jd_4002f1795e7f0,18128.75,83
jd_400cfc6fccd86,58750.0,212
jd_4032067f5fba2,6125.0,238
jd_4049830d198ce,10000.0,251
jd_4067544f7bccc,6250.0,219
jd_40bf56a2941c5,15000.0,36
jd_40c58a77e4ae0,7750.0,83
jd_40c640ad47dfa,6125.0,239
jd_40d6aae97e064,20000.0,249
jd_4111c0d2b70e4,10388.75,86
jd_417dca6f058cf,7625.0,223
jd_418f6adfb5d8a,10000.0,151
jd_41a5e3b5aefb0,7500.0,241
jd_41a83f161aca8,7500.0,175
jd_41e791ecaeee7,10000.0,167
jd_41ee6e09ac834,12375.0,118
jd_41f15662d9792,35750.0,238
jd_42043a563add5,6250.0,381
jd_420cd20424939,48750.0,56
jd_42239b523f8d6,17500.0,65
jd_422c5041f2746,3125.0,242
jd_422f83d274530,10277.5,68
jd_42538f417d053,7500.0,222
jd_42bd1b6d5b725,30000.0,27
jd_42c290ec38b58,11250.0,41
jd_42cc77a1e6abf,6250.0,39
jd_42f95fc3f00df,9375.0,35
jd_434ab8836fbf3,6250.0,241
jd_4352304af76cb,25000.0,40
jd_435a1facbf583,6000.0,238
jd_436a35faf0f27,6875.0,112
jd_436b0d86296aa,3750.0,102
jd_43915db0cc662,6250.0,246
jd_43b6d2f75f7e3,6125.0,237
jd_43db6826d1f00,13750.0,35
jd_4456cfc4c1eb2,22500.0,117
jd_4458e706eef36,17500.0,111
jd_4480c002ba5c6,5625.0,238
jd_44ec379c1e699,10125.0,97
jd_45107f5851976,27500.0,207
jd_453fbb9249ba3,6500.0,236
jd_456954869c2f1,9750.0,207
jd_4574df5b9f477,18750.0,37
jd_45778cce2957a,7500.0,195
jd_457d2632e26ec,8750.0,28
jd_45ba1f403da61,22500.0,32
jd_45c5dc9edbe0a,12250.0,140
jd_45ffa34f785be,7225.0,84
jd_466f1b52dd2a5,17500.0,217
jd_4686c3eef5bb5,2500.0,248
jd_46bb8cce2ef60,10000.0,241
jd_47371d42d178d,5000.0,105
jd_4740fc8f030e4,15125.0,255
jd_4752c2a03abd8,12375.0,354
jd_475ac4035e063,13750.0,225
jd_476af1d830a69,8750.0,29
jd_477392a10add7,21250.0,120
jd_477cb84be12c6,7375.0,241
jd_4799f3b865421,27500.0,116
jd_47a0a82a2f88f,9576.25,96
jd_47ab459db8f1c,7875.0,38
jd_47aeddc65bc75,5000.0,214
jd_47af1fbc995ed,18750.0,40
jd_4854f752eb5a4,20000.0,222
jd_4858f388148c4,7500.0,38
jd_486bbe742449e,10000.0,37
jd_4872f39c33c78,9375.0,35
jd_4880bcf027853,10218.75,90
jd_488a872b44f6b,10000.0,99
jd_48ac8c284f135,9242.5,70
jd_48bdf940c7a13,5000.0,103
jd_48c024de61b7b,47250.0,119
jd_48c17ad8dae8f,43750.0,41
jd_48c6fdf401c9d,5625.0,375
jd_48d871f5a6132,10000.0,39
jd_48e45840b90dc,4500.0,270
jd_48f9f726d522c,24375.0,212
jd_4911a3ce76c7b,8750.0,241
jd_4929b7fecb94d,27500.0,29
jd_49465f66e76b4,2500.0,148
jd_4972c541e1a0d,5131.25,96
jd_499311309f9df,11375.0,37
jd_4995b2802e5f7,8000.0,36
jd_4996e7ddb7f49,3750.0,242
jd_49b28a1f12dbd,8750.0,38
jd_49b5296af85a6,23750.0,28
jd_49d2f8a9130fc,3000.0,103
jd_49e2ca198ee17,33750.0,210
jd_49f403d301961,7500.0,238
jd_49f76bbccbc70,8750.0,361
jd_4a00b101d6de2,3006.25,98
jd_4a02b49c94c85,18750.0,137
jd_4a2a89fdba80d,23750.0,56
jd_4a6a1e3b9ba41,8750.0,60
jd_4a6f9bf6636dc,3000.0,236
jd_4a9382d2c94a4,30000.0,33
jd_4a96297b966c4,10000.0,224
jd_4b15409f88c60,7000.0,323
jd_4b17a307c92fe,17500.0,32
jd_4b32495f2b9b6,8750.0,257
jd_4b3a13350b866,6250.0,33
jd_4b487770b1745,6250.0,313
jd_4b5345cec67d1,50000.0,40
jd_4b79acdce4945,11250.0,33
jd_4bb0c7a116b16,25000.0,41
jd_4bc2f05c13b47,12500.0,203
jd_4bcde2facc368,17500.0,210
jd_4c1c3ccf98492,80000.0,33
jd_4ceb46d963361,10000.0,124
jd_4d11ba5da17a2,5336.25,70
jd_4d295d6ea53f2,5000.0,237
jd_4d2c8c29cd6e1,17500.0,28
jd_4d4aabe48d032,26250.0,119
jd_4d6697259380e,21250.0,229
jd_4daf38f9a483e,7500.0,27
jd_4dd04e9af7ef9,36250.0,212
jd_4e20f0b99fccc,3750.0,243
jd_4e551b702d38d,4162.5,97
jd_4e9af4b24ca29,31250.0,248
jd_4ebaeac3e0a40,6000.0,35
jd_4edcf62d7c0a1,17625.0,256
jd_4f340797f4c52,7500.0,238
jd_4f6588b35d4b1,16125.0,207
jd_4f66d9bb384e7,13750.0,208
jd_4f88ccd81a86f,52500.0,212
jd_4ffcbc1ebd00d,40000.0,119
jd_500a0d8ea2c74,7500.0,110
jd_501d15ce3966d,6250.0,141
jd_5083208c4551b,10000.0,243
jd_50cba178b9f68,20000.0,241
jd_50e1035501261,2756.25,96
jd_50e1c63544758,7500.0,237
jd_51007df661307,27500.0,28
jd_5102c4f057e84,13750.0,112
jd_512d2e8da15ca,5000.0,212
jd_514aab7ced487,27500.0,30
jd_51a0018f8eaf6,31250.0,41
jd_51a8f925169fe,6250.0,30
jd_51b96b2a9a63a,8750.0,65
jd_51bb95e94a0c6,20250.0,230
jd_51c625cbcb181,7846.25,75
jd_51ebda555e3bc,12125.0,203
jd_5221649353aba,2500.0,355
jd_522d14e82b55c,1187.5,72
jd_526101a16e468,52500.0,117
jd_528851b7ff462,5000.0,255
jd_52b8bd32c5727,6250.0,65
jd_52e7a76b8b4a6,4375.0,105
jd_53010532d9d60,23750.0,119
jd_5316e0c103d3d,17500.0,238
jd_531c7ed1bd48c,18750.0,210
jd_5330291022894,7500.0,244
jd_53364440af709,5000.0,220
jd_536ca338cbfde,8750.0,245
jd_53886dfb7fd0e,2500.0,29
jd_53af8d0b5eb5b,34500.0,210
jd_53b85d4a6cf8e,6250.0,32
jd_540e1cd5d292d,7500.0,262
jd_5483ef1794a34,20875.0,221
jd_54c0f13964335,8750.0,97
jd_54c6aaeaaf9e5,13750.0,213
jd_54c95d529221c,2500.0,109
jd_552c66f2a477f,18750.0,32
jd_55528b2d4c776,33750.0,29
jd_5570d85bf8703,8878.75,75
jd_5588a6ff06016,9625.0,241
jd_5593c7f2e5525,3750.0,196
jd_55e9cf856086f,6250.0,238
jd_5614aadbaff0c,4375.0,242
jd_563e34c70343d,20000.0,212
jd_563e48ddfbb7b,12500.0,238
jd_5652cc212167c,17500.0,97
jd_56584243d024a,6125.0,350
jd_566ea73ee68e0,37500.0,119
jd_56e7b08a4e26e,19375.0,210
jd_56f2cad344a1d,6250.0,36
jd_56f7bca77147d,5000.0,223
jd_575a541dbd3b3,8250.0,112
jd_576a14c049e69,30000.0,117
jd_57a38431b578d,7500.0,382
jd_5831d2bfc1b27,15250.0,117
jd_5866d053feddf,9000.0,40
jd_5883cc1bc2646,10000.0,38
jd_589a748b4c861,12525.0,97
jd_5919abac84bc2,12500.0,252
jd_5925524844725,23750.0,37
jd_5938bf6e905a1,25000.0,40
jd_5986080fe9dec,20000.0,117
jd_5992c3a4bf729,6250.0,56
jd_59942b7cf8135,10052.5,72
jd_599eab8abf154,10000.0,242
jd_59c416c5988b7,18750.0,238
jd_5a0174cfc2691,10000.0,35
jd_5a0b5132e909d,45000.0,56
jd_5a442fa93a7d1,17500.0,238
jd_5a8e7ec076bad,13750.0,238
jd_5aa391bfa93d9,27500.0,210
jd_5aa8a2667659e,6125.0,237
jd_5ad3f720af31c,7741.25,75
jd_5b3495d5b2b5d,22500.0,250
jd_5b39a705ff2d2,15750.0,233
jd_5b405990d3951,6263.75,83
jd_5b680ce9ac314,5000.0,260
jd_5b69cc2a3c52f,10250.0,87
jd_5bc8a0d13ed17,8638.75,83
jd_5bd61d2854489,9375.0,240
jd_5bd98d58c864f,7500.0,254
jd_5bebf05a4e241,42250.0,35
jd_5c29e92d9e8f3,30000.0,37
jd_5c40344f5947b,61250.0,37
jd_5c503ae950091,12500.0,56
jd_5c5227b8139a2,5000.0,237
jd_5c52d4f62441d,38750.0,253
jd_5c5e9dc33cd9d,56250.0,349
jd_5c629e7755a21,8750.0,38
jd_5c78feea35640,7500.0,255
jd_5c7b3567c91b9,18500.0,238
jd_5c9b45a2374fe,20567.5,83
jd_5ca15533d3cee,42500.0,118
jd_5cbe5bcafde87,21250.0,29
jd_5cd30fb62db0a,18750.0,116
jd_5cd45be41be8d,7512.5,95
jd_5d10fdeded2b0,15000.0,172
jd_5d7a2a104c554,10000.0,242
jd_5d809220bc485,11125.0,89
jd_5dbcf7d490563,12462.5,70
jd_5dd0565f11f8a,5000.0,242
jd_5de943258c354,22000.0,239
jd_5df633135e43b,9453.75,88
jd_5e0c02d031d81,21250.0,32
jd_5e1d758a579eb,16250.0,95
jd_5e3ceb1f91afe,29500.0,224
jd_5e487df71c67c,25000.0,32
jd_5e78bd4d3c4b7,6000.0,40
jd_5e8a2667747fd,45000.0,249
jd_5eb0ad820dd38,7500.0,193
jd_5ecb8eed71abd,32500.0,119
jd_5ecfc7be60d20,37500.0,28
jd_5fa203f1990c9,13625.0,38
jd_5fd3392a9b675,37500.0,56
jd_5ffb5f3e8fccd,16250.0,235
jd_60230d6b1ffd8,28750.0,32
jd_604145d5dec8a,7000.0,55
jd_60743e249b0bd,9083.75,88
jd_60924fffa71ee,13750.0,224
jd_60a5a0018aeaa,6875.0,241
jd_60cb21b687a22,35000.0,248
jd_60ed50b8c8973,10500.0,27
jd_612af1884e8dd,20000.0,248
jd_618c64fed4fb9,18750.0,101
jd_61b05165cfd89,17500.0,37
jd_61c35d5bc70bc,2471.25,87
jd_621f3e4808cc9,32500.0,119
jd_6222ab7e9926a,3750.0,35
jd_62387dbd5920d,7500.0,235
jd_6246d131aa2de,8750.0,288
jd_624f48ee468b0,8750.0,36
jd_626b26a89eb4c,6250.0,241
jd_627b19a142e9c,6125.0,237
jd_62b3f707bcc0a,10000.0,36
jd_62e42498dc55e,3750.0,238
jd_6353917fded38,3750.0,238
jd_635c56f41e664,7500.0,56
jd_63c507d3fde55,31250.0,33
jd_63c765cd1c98d,96250.0,31
jd_63e5d36b2c160,13750.0,36
jd_6412f76d33c0a,17500.0,325
jd_6435b6024a88a,8125.0,243
jd_6455c3ff3f1c9,7500.0,36
jd_645d05fd2a081,4375.0,32
jd_647a8316d5014,22375.0,238
jd_6484596f981b8,7518.75,96
jd_64f60bf9bed6b,13000.0,238
jd_64fb018af32e6,9650.0,89
jd_6500c861b31eb,8750.0,246
jd_650ad8a1d8f59,26250.0,30
jd_6525a2f895674,5131.25,97
jd_655ce34318069,631.25,102
jd_65678c049ab21,63750.0,119
jd_659c4a795a930,12375.0,248
jd_65d7123e1a15c,85000.0,210
jd_66201b8eb640b,3125.0,354
jd_667f7e0a72788,17500.0,255
jd_66b0ea5c65360,18750.0,238
jd_66d5f427ac0cc,12500.0,36
jd_66fcde3664151,3750.0,243
jd_6708d73b32bf8,10625.0,69
jd_671bf7fbe2152,8750.0,38
jd_67439fe32f5c7,8750.0,56
jd_67442f9ec4231,21250.0,210
jd_674a144ac2cbb,16250.0,231
jd_6764920464dbf,41250.0,119
jd_67c7da435ed32,7000.0,96
jd_67d776187edd6,10000.0,36
jd_67edf611d64a1,6250.0,242
jd_6825311eb94d0,15000.0,238
jd_6877dac0f8741,12500.0,30
jd_6926c21afbd9a,33750.0,236
jd_6938a70eaee95,8125.0,82
jd_697a91db8944b,18750.0,29
jd_697c093eb87e0,11250.0,199
jd_697c0a63f8944,18750.0,232
jd_697e7ce506a33,5900.0,97
jd_698dbe5cbd19d,16250.0,232
jd_699289420590a,30000.0,207
jd_69ddea20df944,6250.0,248
jd_6a1aa8f17e669,7500.0,258
jd_6a5805f07ef83,12500.0,31
jd_6a685fc8d1a74,28750.0,120
jd_6a8e2cc7e3d52,58750.0,117
jd_6a9371a6e26af,20000.0,210
jd_6ae2e091ab55b,12500.0,40
jd_6afb29c0744ca,4375.0,89
jd_6b11a09c90cb1,37500.0,248
jd_6b383eeda6af2,8750.0,214
jd_6b4db11aa3f1f,26000.0,207
jd_6b5cc1cad84ee,6250.0,103
jd_6b8fd16c4fdcc,10625.0,294
jd_6bb07c62680fd,37500.0,210
jd_6bbef55294ad7,7250.0,237
jd_6bdf200c1a2dc,12500.0,32
jd_6c4ca869cfa68,12500.0,35
jd_6c794fd50e661,25000.0,238
jd_6c7c0fde14386,6250.0,201
jd_6cac58012477c,18750.0,210
jd_6d1208a4c4519,12250.0,38
jd_6d2770cdc045e,12500.0,36
jd_6d36e6c26dd1b,16250.0,119
jd_6d599d5f15084,37500.0,212
jd_6d5c7b455e112,6125.0,242
jd_6d5dd605cf84e,18750.0,34
jd_6d66b6919f140,35000.0,210
jd_6d8a185bfd0e8,13750.0,208
jd_6dc67bdf4bd3e,25000.0,117
jd_6e042414f3d6a,16125.0,221
jd_6e107b1b39d3a,8750.0,241
jd_6ea1ecaf94bd5,26250.0,29
jd_6ec1e91052780,26250.0,56
jd_6ee37ea8f4bfb,5250.0,237
jd_6f0d2d039aa1c,13750.0,230
jd_6f29651d897fc,6277.5,96
jd_6f7ef03b2f926,18750.0,144
jd_6f8be5e5bf055,6750.0,235
jd_6fc5f76b887d6,14000.0,30
jd_706398bc09940,4292.5,71
jd_70659596ae957,20000.0,89
jd_70794fa2b0d60,23750.0,65
jd_708a9d937c133,18500.0,241
jd_70cac1bd40f50,13750.0,368
jd_70dfc14f82971,13750.0,56
jd_70f5745524005,4527.5,102
jd_712b38ca10013,6750.0,236
jd_7149b243c0647,6250.0,36
jd_716033c236877,23750.0,40
jd_71dedff696c30,42250.0,349
jd_71edbc2c8d706,17625.0,230
jd_722e67909e873,3375.0,241
jd_725c7a2b6741c,13750.0,232
jd_7285397b17a1e,6000.0,238
jd_72b2972c568eb,5000.0,257
jd_72b7b0fe190a0,11250.0,183
jd_72bd8908c49ff,10625.0,128
jd_732f3246f68cb,3750.0,248
jd_735fd44398959,6125.0,238
jd_7379590202ac6,15000.0,33
jd_73c74e64dc253,16875.0,222
jd_7460280f036e3,9125.0,246
jd_746642fe8439f,55000.0,34
jd_74835d6bfe9c6,7500.0,56
jd_748af6c5c7718,25000.0,28
jd_74bdfe4b1cc67,3750.0,242
jd_74d5b578f558b,13650.0,37
jd_74e1468a6c414,19500.0,236
jd_74e4e3f2c3d08,51250.0,29
jd_751a091ef8667,20625.0,120
jd_751c024cb9ba5,2550.0,89
jd_7529687b5c923,6750.0,236
jd_752e004c7a4c7,15000.0,182
jd_7553af323bde6,48750.0,35
jd_756496e2a1a69,12250.0,260
jd_756bcfa91f1e8,56250.0,118
jd_756fbd248b875,7500.0,120
jd_7571fce83b027,37500.0,34
jd_757ee93d6a3be,36250.0,212
jd_75ae218fbe576,6125.0,243
jd_75c03cd4f6247,23750.0,120
jd_75cd94baa3e3c,10000.0,119
jd_75cd9e8dc5beb,2500.0,65
jd_75ed60799e7fb,21250.0,56
jd_75f09965542d2,5000.0,56
jd_75f3db7ede95b,8750.0,38
jd_7642a22216da2,18750.0,65
jd_7646961768c1f,40000.0,148
jd_76a4dfd552aed,7502.5,68
jd_76c48754b2b13,2908.75,82
jd_76f827041267f,17500.0,208
jd_7717e43bae589,5250.0,98
jd_772ced4901ef9,32500.0,210
jd_7731523bcb4b9,8750.0,38
jd_777bb727cd0a1,38750.0,201
jd_7784a0898b286,12500.0,34
jd_7790b386e50fb,18750.0,34
jd_77c1962d039b7,6250.0,98
jd_77df320d5d545,13750.0,218
jd_77e309f472464,8750.0,35
jd_77e32ea5e2dae,33750.0,119
jd_77fb6edbb195b,6125.0,242
jd_7844d8519b323,30000.0,118
jd_786f83d82c5d2,5000.0,216
jd_787058bec6cac,18750.0,41
jd_78ab4f16a8c7f,6000.0,69
jd_78b3836043d8d,7500.0,243
jd_791138e04f6d0,22500.0,117
jd_791761460c765,20000.0,30
jd_791ccd66d8b8a,9766.25,68
jd_797042d45cad0,30625.0,210
jd_79b47b8eff4ac,33000.0,119
jd_79d05dbd8566b,6125.0,239
jd_79fb8a665afba,10000.0,96
jd_7a2b630ae751d,6250.0,252
jd_7a817294e1d1d,8750.0,228
jd_7a9cbad412b7c,12000.0,97
jd_7aacfb4186fe0,7500.0,84
jd_7ab83001fcbfa,6250.0,243
jd_7acf219baca00,9875.0,350
jd_7b4614a144da3,5625.0,362
jd_7b50fcd36c27b,6250.0,242
jd_7b6c973c99aad,32500.0,207
jd_7bbe2381a391d,12500.0,232
jd_7bc905c70c403,3750.0,36
jd_7bf9f04b437dd,7500.0,97
jd_7c0f5be7b21e7,17500.0,176
jd_7c1e286df8378,38750.0,207
jd_7c383ce85b803,15000.0,287
jd_7c53209611708,12972.5,83
jd_7c6e09af44ae7,6000.0,297
jd_7c6efdbd617f7,65000.0,120
jd_7c87bdcad7ae8,50000.0,225
jd_7c9ced2efbc98,6125.0,237
jd_7cabc8c2d77a4,10000.0,28
jd_7cb814267a6e0,17500.0,28
jd_7cc9e38c0b7aa,12500.0,34
jd_7cfc855d8c4bd,25000.0,230
jd_7d09124711e47,7500.0,56
jd_7d1fe2e24284d,3750.0,133
jd_7d33d1ca5ee6c,17500.0,209
jd_7d3674772a92c,8750.0,65
jd_7d400f8d20cf2,6125.0,242
jd_7d824f835936a,3750.0,243
jd_7d9031dec048f,11000.0,38
jd_7dacd662f4c39,18750.0,36
jd_7dd2c3bfd5545,5108.75,73
jd_7dd441740884e,18750.0,65
jd_7e2de7cec75fc,8750.0,96
jd_7e350ed6f2be0,70000.0,35
jd_7e3724e47717c,37500.0,40
jd_7e39a378f0d65,9000.0,239
jd_7e4567a3481d7,7500.0,56
jd_7e979eafe9d54,23750.0,32
jd_7ee681cb9bd3e,3375.0,230
jd_7eea19676d2f7,18750.0,117
jd_7fb1c4ed23ea5,56250.0,119
jd_7ff615c0d419f,12375.0,208
jd_HHNqnkbvdDVB,3750.0,239
jd_IsTLpGGUVeHR,3750.0,243
jd_OKyiQSHTLgSN,13750.0,244
jd_dyCNuSqdLzXQ,9750.0,247
jd_iawkhwDArlUK,7500.0,230
jd_lhHtsplNCJoQ,6125.0,238
jd_lukNcjXbjnfi,6250.0,257
jd_nagFjWNIKrps,3750.0,239
jd_qrrrICJCvIBS,4000.0,237
jd_vJJChzrtDzrO,12000.0,273
jiechu12345,38750.0,231
jiesee,53750.0,117
johnsonsuperlu,6288.75,82
jonldiy,10500.0,119
kejianren,52500.0,212
ktystalxin,10375.0,240
lanxier525,26250.0,116
leilimu,32500.0,32
leng1xue,16250.0,116
lianyu0223,23750.0,79
liao880615,37500.0,212
lin88538,9625.0,237
lin971212,32500.0,236
linminqi123,13750.0,56
lixiaohua911,42500.0,248
lizasdf,21250.0,28
lls0420,27500.0,88
luhuarong2,58750.0,29
matengfei0214,33750.0,119
mbmdaj,37500.0,236
menzan,12500.0,208
naive,11375.0,56
ning7718521,7500.0,37
ok1649947209,13960.0,85
opeen,35000.0,212
ournet,40000.0,35
oygd91_m,42625.0,238
qd0211,18750.0,207
qinjiekao,13750.0,176
qiqibao090723,37500.0,29
qqq853049162,11960.0,82
qqqxiagu,25000.0,56
rain852,75000.0,34
shanhuhai1379,30000.0,40
shenjazz,38750.0,234
smily1984a,11415.0,87
sq15951595490,10500.0,248
sty2100921,43750.0,120
sundayet00gm,37500.0,29
szjosv_m,40000.0,34
tahenhao0803,12500.0,242
tingting258369,27500.0,230
tt13606074462,4437.5,102
u_4101eb04f776b,16875.0,248
u_5821acc6b14fc,17500.0,36
u_635af580e94ba,57500.0,35
u_6869888ae5126,43125.0,212
wan9211,25000.0,210
wang_19901025,20000.0,239
wdBeoonsTSuXdb,16250.0,57
wdBtGURDezVGGo,13750.0,241
wdDvFYSmPtIlAC,8750.0,65
wdEWgtTENiDxsL,7700.0,71
wdGeqpgzOhBQEi,62500.0,56
wdMBWWEJcbEExG,10092.5,69
wdNBbDOeykPhirQ,12500.0,29
wdNKrsSmjTjmkOg,3750.0,36
wdNihXogTXnnfbe,7500.0,35
wdNtjYwTUpwnANo,4375.0,102
wdNvmNidgwXlVv,12500.0,33
wdNyLoVlWokYnd,10000.0,160
wdPfazanqFFPub,9375.0,70
wdQItKQGPiPfBR,27500.0,294
wdQXLgbvzEPRzK,12500.0,241
wdSDKyttUJBLpF,6125.0,243
wdUBWeZwRYGlzj,4197.5,80
wdUZutLGefXjCA,8750.0,241
wdVNnVjqSzVAkb,35000.0,382
wdVOrfxwehHzSn,13750.0,234
wdWMbDGOEGxQrg,6250.0,116
wdWPQqIoseJDsX,11250.0,28
wdXdOOMZqLaLAZ,12500.0,32
wdXiwcBxamVbmn,17500.0,33
wdXjkwiUBEpCPT,18750.0,38
wdYAOYnvxNmyLD,5151.25,98
wdYQKKwypeDOoE,47500.0,119
wdZBlzdlhLSHWd,8500.0,222
wdbgceQovzpohp,27125.0,210
wdboUAZWcwfWSX,3750.0,213
wdcuJrwPOPEjPS,8750.0,38
wddFZxoIKcNGqb,7500.0,216
wdemzUpmHPdQgr,8125.0,241
